# k pk_pkd pk_ref pk_pkd-SN pk_ref-SN
2.195938e+00 5.946758e+03 5.908112e+03 3.343628e+03 3.321907e+03
2.202217e+00 6.036644e+03 5.978022e+03 3.433515e+03 3.391817e+03
2.208499e+00 6.049354e+03 5.996833e+03 3.446225e+03 3.410628e+03
2.214794e+00 6.112261e+03 6.068296e+03 3.509131e+03 3.482092e+03
2.221076e+00 6.151557e+03 6.114781e+03 3.548428e+03 3.528577e+03
2.227338e+00 6.150643e+03 6.112250e+03 3.547513e+03 3.526045e+03
2.233628e+00 6.237714e+03 6.198969e+03 3.634584e+03 3.612765e+03
2.239929e+00 6.283935e+03 6.240156e+03 3.680806e+03 3.653951e+03
2.246201e+00 6.356834e+03 6.298618e+03 3.753704e+03 3.712414e+03
2.252481e+00 6.315787e+03 6.250260e+03 3.712658e+03 3.664056e+03
2.258760e+00 6.334997e+03 6.290554e+03 3.731868e+03 3.704349e+03
2.265038e+00 6.366238e+03 6.348389e+03 3.763109e+03 3.762184e+03
2.271304e+00 6.380490e+03 6.357068e+03 3.777360e+03 3.770864e+03
2.277590e+00 6.366557e+03 6.347788e+03 3.763427e+03 3.761583e+03
2.283898e+00 6.385431e+03 6.377575e+03 3.782302e+03 3.791371e+03
2.290170e+00 6.468563e+03 6.452476e+03 3.865433e+03 3.866271e+03
2.296454e+00 6.522999e+03 6.472905e+03 3.919870e+03 3.886701e+03
2.302754e+00 6.541968e+03 6.466395e+03 3.938838e+03 3.880190e+03
2.309033e+00 6.522828e+03 6.526851e+03 3.919699e+03 3.940646e+03
2.315307e+00 6.581486e+03 6.525506e+03 3.978356e+03 3.939301e+03
2.321585e+00 6.672322e+03 6.605948e+03 4.069193e+03 4.019743e+03
2.327876e+00 6.694149e+03 6.644984e+03 4.091020e+03 4.058780e+03
2.334155e+00 6.746317e+03 6.708453e+03 4.143187e+03 4.122249e+03
2.340419e+00 6.815545e+03 6.812481e+03 4.212416e+03 4.226276e+03
2.346707e+00 6.833310e+03 6.798937e+03 4.230180e+03 4.212733e+03
2.353003e+00 6.897854e+03 6.858445e+03 4.294724e+03 4.272240e+03
2.359290e+00 6.878640e+03 6.855872e+03 4.275511e+03 4.269667e+03
2.365554e+00 6.972902e+03 6.930546e+03 4.369773e+03 4.344341e+03
2.371826e+00 7.069698e+03 7.028020e+03 4.466569e+03 4.441815e+03
2.378141e+00 7.067768e+03 7.067354e+03 4.464639e+03 4.481149e+03
2.384428e+00 7.140557e+03 7.110073e+03 4.537427e+03 4.523869e+03
2.390693e+00 7.208463e+03 7.189444e+03 4.605333e+03 4.603239e+03
2.396988e+00 7.243207e+03 7.275427e+03 4.640078e+03 4.689222e+03
2.403304e+00 7.369325e+03 7.339263e+03 4.766195e+03 4.753058e+03
2.409573e+00 7.486852e+03 7.425324e+03 4.883723e+03 4.839119e+03
2.415831e+00 7.439480e+03 7.390998e+03 4.836351e+03 4.804794e+03
2.422144e+00 7.609333e+03 7.518207e+03 5.006204e+03 4.932002e+03
2.428430e+00 7.678676e+03 7.653715e+03 5.075547e+03 5.067511e+03
2.434678e+00 7.768046e+03 7.777969e+03 5.164916e+03 5.191764e+03
2.440970e+00 7.835417e+03 7.825269e+03 5.232288e+03 5.239064e+03
2.447299e+00 7.906823e+03 7.884349e+03 5.303694e+03 5.298144e+03
2.453569e+00 8.023977e+03 7.985796e+03 5.420847e+03 5.399591e+03
2.459800e+00 8.178771e+03 8.083902e+03 5.575642e+03 5.497697e+03
2.466109e+00 8.240345e+03 8.155921e+03 5.637215e+03 5.569717e+03
2.472414e+00 8.247760e+03 8.301205e+03 5.644631e+03 5.715001e+03
2.478664e+00 8.414534e+03 8.436244e+03 5.811405e+03 5.850040e+03
2.484934e+00 8.472481e+03 8.482460e+03 5.869352e+03 5.896256e+03
2.491243e+00 8.644519e+03 8.629449e+03 6.041390e+03 6.043244e+03
2.497555e+00 8.798330e+03 8.769344e+03 6.195200e+03 6.183140e+03
2.503804e+00 8.905245e+03 8.852084e+03 6.302116e+03 6.265879e+03
2.510050e+00 9.005914e+03 8.887333e+03 6.402784e+03 6.301128e+03
2.516388e+00 9.037915e+03 9.057064e+03 6.434786e+03 6.470860e+03
2.522697e+00 9.282967e+03 9.290933e+03 6.679837e+03 6.704729e+03
2.528912e+00 9.347340e+03 9.394423e+03 6.744211e+03 6.808218e+03
2.535195e+00 9.604622e+03 9.514934e+03 7.001492e+03 6.928729e+03
2.541553e+00 9.777414e+03 9.643265e+03 7.174285e+03 7.057061e+03
2.547834e+00 9.907575e+03 9.896184e+03 7.304446e+03 7.309980e+03
2.554028e+00 9.843431e+03 9.805006e+03 7.240301e+03 7.218802e+03
2.560336e+00 9.959394e+03 1.002036e+04 7.356265e+03 7.434155e+03
2.566724e+00 1.024921e+04 1.012878e+04 7.646079e+03 7.542578e+03
2.572948e+00 1.029384e+04 1.038772e+04 7.690713e+03 7.801518e+03
2.579113e+00 1.051806e+04 1.049624e+04 7.914927e+03 7.910033e+03
2.585475e+00 1.070673e+04 1.070065e+04 8.103603e+03 8.114446e+03
2.591850e+00 1.098649e+04 1.087592e+04 8.383361e+03 8.289713e+03
2.598059e+00 1.104384e+04 1.115925e+04 8.440714e+03 8.573041e+03
2.604297e+00 1.126514e+04 1.127957e+04 8.662009e+03 8.693366e+03
2.610674e+00 1.159528e+04 1.163066e+04 8.992154e+03 9.044457e+03
2.616933e+00 1.160186e+04 1.153193e+04 8.998727e+03 8.945726e+03
2.623009e+00 1.202708e+04 1.201448e+04 9.423947e+03 9.428280e+03
2.629398e+00 1.240617e+04 1.235821e+04 9.803041e+03 9.772010e+03
2.635911e+00 1.249284e+04 1.223577e+04 9.889715e+03 9.649569e+03
2.642030e+00 1.261465e+04 1.237286e+04 1.001152e+04 9.786657e+03
2.648040e+00 1.293141e+04 1.277101e+04 1.032828e+04 1.018481e+04
2.654541e+00 1.312422e+04 1.309744e+04 1.052109e+04 1.051123e+04
2.661180e+00 1.333123e+04 1.317887e+04 1.072810e+04 1.059267e+04
2.667195e+00 1.381648e+04 1.341300e+04 1.121335e+04 1.082680e+04
2.673091e+00 1.398882e+04 1.412738e+04 1.138569e+04 1.154118e+04
2.679732e+00 1.391272e+04 1.439767e+04 1.130959e+04 1.181147e+04
2.686467e+00 1.453568e+04 1.452437e+04 1.193255e+04 1.193816e+04
2.692198e+00 1.467767e+04 1.495284e+04 1.207454e+04 1.236663e+04
2.697965e+00 1.527101e+04 1.529793e+04 1.266788e+04 1.271172e+04
2.704892e+00 1.554835e+04 1.553765e+04 1.294522e+04 1.295144e+04
2.711820e+00 1.551551e+04 1.537387e+04 1.291238e+04 1.278767e+04
2.717098e+00 1.704406e+04 1.748441e+04 1.444093e+04 1.489821e+04
2.722786e+00 1.693933e+04 1.674829e+04 1.433620e+04 1.416209e+04
2.729948e+00 1.736810e+04 1.692596e+04 1.476497e+04 1.433975e+04
2.737065e+00 1.758438e+04 1.796163e+04 1.498126e+04 1.537542e+04
2.742488e+00 1.872398e+04 2.004219e+04 1.612085e+04 1.745599e+04
2.747873e+00 1.843526e+04 1.835796e+04 1.583213e+04 1.577175e+04
2.755043e+00 1.851024e+04 1.846499e+04 1.590711e+04 1.587879e+04
2.762199e+00 1.893749e+04 1.969614e+04 1.633436e+04 1.710993e+04
2.767893e+00 2.371640e+04 2.029393e+04 2.111327e+04 1.770773e+04
2.772832e+00 2.033242e+04 1.778598e+04 1.772929e+04 1.519978e+04
2.779656e+00 2.885605e+04 1.988616e+04 2.625292e+04 1.729995e+04
2.785996e+00 1.769268e+02 1.004162e+04 -2.426203e+03 7.455414e+03
